,name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations,Unnamed: 0
1231,"10.801748, 106.663951",2023-05-16,33.0,25.0,29.3,44.1,25.0,36.5,26.6,86.2,42.5,100,4.17,rain,0,0,72.4,40.5,213.4,1010.5,52.1,8.5,260.1,22.4,9,,2023-05-16 05:31:07,2023-05-16 18:08:30,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS",865.0
1232,"10.801748, 106.663951",2023-05-17,35.0,27.0,29.8,48.6,31.7,38.0,27.0,85.6,0.2,100,4.17,rain,0,0,27.7,18.4,232.2,1010.3,53.9,9.1,258.5,22.2,9,,2023-05-17 05:30:56,2023-05-17 18:08:44,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS",866.0
1233,"10.801748, 106.663951",2023-05-18,36.0,26.0,30.6,46.2,26.0,38.0,26.2,78.7,0.4,100,8.33,rain,0,0,34.2,20.4,257.2,1009.3,55.9,9.4,255.3,22.1,9,,2023-05-18 05:30:46,2023-05-18 18:08:57,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS",867.0
1234,"10.801748, 106.663951",2023-05-19,36.0,28.0,31.6,44.6,34.5,39.9,26.2,75.0,0.1,100,4.17,rain,0,0,35.3,18.4,247.7,1007.7,44.8,9.9,276.4,23.8,9,,2023-05-19 05:30:36,2023-05-19 18:09:11,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS",868.0
1235,"10.801748, 106.663951",2023-05-20,34.0,24.0,30.0,45.8,24.0,37.9,26.6,82.7,3.7,100,25.0,rain,0,0,72.4,44.4,239.4,1007.9,51.2,9.8,200.9,17.4,7,,2023-05-20 05:30:28,2023-05-20 18:09:26,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS",869.0
1236,"10.801748, 106.663951",2023-05-21,33.0,25.0,28.1,45.8,25.0,33.7,26.3,90.5,31.7,100,4.17,rain,0,0,40.7,18.4,203.4,1009.6,64.4,9.0,190.0,16.3,7,,2023-05-21 05:30:20,2023-05-21 18:09:40,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS",870.0
1237,"10.801748, 106.663951",2023-05-22,35.0,25.0,28.8,44.9,25.0,34.3,26.2,87.3,5.7,100,4.17,rain,0,0,46.4,25.9,214.9,1010.1,66.6,9.1,251.3,21.8,8,,2023-05-22 05:30:14,2023-05-22 18:09:55,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS",871.0
1238,"10.801748, 106.663951",2023-05-23,35.0,27.0,30.1,46.7,31.2,37.4,26.3,81.6,37.9,100,4.17,rain,0,0,26.6,20.5,238.0,1009.4,63.0,9.9,253.6,21.7,9,,2023-05-23 05:30:08,2023-05-23 18:10:10,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS",872.0
1239,"10.801748, 106.663951",2023-05-24,35.0,28.0,30.3,43.5,34.5,37.9,26.3,80.6,8.6,100,4.17,rain,0,0,30.2,25.9,232.3,1009.0,59.8,9.8,221.6,19.0,8,,2023-05-24 05:30:02,2023-05-24 18:10:25,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS",873.0
1240,"10.801748, 106.663951",2023-05-25,34.0,28.0,30.1,43.8,34.5,38.0,26.5,81.6,32.6,100,4.17,rain,0,0,38.9,24.1,240.7,1009.7,52.5,9.5,220.4,18.9,7,,2023-05-25 05:29:58,2023-05-25 18:10:41,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS",874.0
1241,"10.801748, 106.663951",2023-05-26,33.0,26.0,28.5,43.8,26.0,34.7,26.5,89.3,8.4,100,4.17,rain,0,0,29.9,20.5,221.9,1009.4,66.8,9.4,208.7,18.0,8,,2023-05-26 05:29:54,2023-05-26 18:10:57,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS",875.0
1242,"10.801748, 106.663951",2023-05-27,32.0,23.0,26.4,42.3,23.0,28.1,25.4,94.4,23.4,100,4.17,rain,0,0,28.1,20.4,240.4,1007.9,73.9,8.2,125.4,10.7,5,,2023-05-27 05:29:52,2023-05-27 18:11:12,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS",876.0
1243,"10.801748, 106.663951",2023-05-28,32.0,25.0,27.5,42.3,25.0,31.6,25.9,91.1,0.1,100,4.17,rain,0,0,31.7,24.1,245.6,1006.8,79.2,8.8,119.2,10.3,5,,2023-05-28 05:29:50,2023-05-28 18:11:29,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS",877.0
1244,"10.801748, 106.663951",2023-05-29,34.0,27.0,28.8,45.2,31.2,35.2,26.3,87.2,15.5,100,4.17,rain,0,0,32.0,20.5,235.7,1007.5,78.2,9.5,230.5,19.9,8,,2023-05-29 05:29:48,2023-05-29 18:11:45,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS",878.0
1245,"10.801748, 106.663951",2023-05-30,34.0,27.0,29.5,45.3,31.1,36.5,26.3,83.9,0.1,100,4.17,rain,0,0,33.8,29.5,239.9,1007.7,53.4,9.2,207.9,18.1,7,,2023-05-30 05:29:48,2023-05-30 18:12:01,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS",879.0
1246,"10.801748, 106.663951",2023-05-31,34.0,27.0,29.1,46.1,31.2,36.2,26.7,87.4,2.3,100,4.17,rain,0,0,39.6,25.9,243.1,1007.1,54.6,9.8,230.5,19.8,8,,2023-05-31 05:29:48,2023-05-31 18:12:17,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS",880.0
1247,"10.801748, 106.663951",2023-06-01,34.0,27.0,30.2,47.3,31.8,39.0,27.3,85.5,0.2,100,4.17,rain,0,0,42.1,27.6,254.1,1006.5,49.1,10.0,237.2,20.6,8,,2023-06-01 05:29:49,2023-06-01 18:12:34,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS",881.0
1248,"10.801748, 106.663951",2023-06-02,34.0,28.0,30.3,45.7,34.5,39.3,27.2,83.9,0.1,100,4.17,rain,0,0,35.6,25.8,247.2,1007.4,57.3,10.0,199.9,17.2,7,,2023-06-02 05:29:51,2023-06-02 18:12:50,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS",882.0
1249,"10.801748, 106.663951",2023-06-03,35.0,28.0,30.7,46.7,34.5,39.9,27.3,83.2,3.1,100,25.0,rain,0,0,34.9,24.1,252.0,1008.1,63.7,9.7,248.4,21.4,9,,2023-06-03 05:29:53,2023-06-03 18:13:07,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS",883.0
1250,"10.801748, 106.663951",2023-06-04,35.0,24.0,29.8,46.7,24.0,36.7,26.5,84.2,11.0,100,4.17,rain,0,0,35.3,29.5,277.8,1007.7,67.9,9.5,203.9,17.6,8,,2023-06-04 05:29:57,2023-06-04 18:13:24,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS",884.0
1251,"10.801748, 106.663951",2023-06-05,33.0,25.0,27.6,43.8,25.0,31.2,26.1,92.2,16.0,100,8.33,rain,0,0,34.6,24.0,290.6,1007.0,67.9,8.3,150.4,13.3,6,,2023-06-05 05:30:00,2023-06-05 18:13:40,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS",885.0
1252,"10.801748, 106.663951",2023-06-06,32.0,26.0,27.8,42.2,26.0,32.1,26.0,90.7,5.0,100,8.33,rain,0,0,42.5,33.3,250.1,1007.4,67.4,9.3,163.3,14.0,7,,2023-06-06 05:30:05,2023-06-06 18:13:57,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS",886.0
1253,"10.801748, 106.663951",2023-06-07,31.0,26.0,28.5,40.6,26.0,34.2,26.2,88.1,0.3,100,4.17,rain,0,0,33.5,22.3,240.4,1008.8,65.0,9.5,122.4,10.6,4,,2023-06-07 05:30:10,2023-06-07 18:14:13,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS",887.0
1254,"10.801748, 106.663951",2023-06-08,31.0,26.0,28.7,40.6,26.0,34.2,26.0,85.8,6.2,100,58.33,rain,0,0,35.6,24.1,255.7,1008.7,59.2,9.9,152.8,13.0,5,,2023-06-08 05:30:16,2023-06-08 18:14:30,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999,48900099999,VVTS",888.0
1255,"10.801748, 106.663951",2023-06-09,32.0,26.0,28.4,42.4,26.0,34.4,26.5,90.0,3.7,100,37.5,rain,0,0,43.6,24.1,263.2,1007.8,82.4,9.8,207.7,18.1,7,,2023-06-09 05:30:23,2023-06-09 18:14:46,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS",889.0
1256,"10.801748, 106.663951",2023-06-10,32.0,26.0,28.1,42.3,26.0,33.4,26.3,90.7,2.0,100,4.17,rain,0,0,50.0,27.7,258.3,1006.7,60.5,9.3,160.0,13.8,7,,2023-06-10 05:30:30,2023-06-10 18:15:02,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS",890.0
1257,"10.801748, 106.663951",2023-06-11,33.0,26.0,29.0,43.8,26.0,34.9,26.3,86.4,21.8,100,4.17,rain,0,0,49.0,27.7,262.5,1006.8,49.3,9.7,206.9,17.9,8,,2023-06-11 05:30:37,2023-06-11 18:15:18,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS",891.0
1258,"10.801748, 106.663951",2023-06-12,34.0,26.0,28.7,43.5,26.0,33.7,26.0,86.4,18.9,100,4.17,rain,0,0,44.6,24.0,243.1,1007.7,64.7,9.6,184.8,15.9,7,,2023-06-12 05:30:46,2023-06-12 18:15:34,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS",892.0
1259,"10.801748, 106.663951",2023-06-13,33.0,25.0,28.2,43.8,25.0,32.5,25.8,87.4,23.6,100,4.17,rain,0,0,29.9,18.4,262.9,1008.3,63.4,10.2,139.6,11.9,5,,2023-06-13 05:30:55,2023-06-13 18:15:50,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS",893.0
1260,"10.801748, 106.663951",2023-06-14,35.0,27.0,30.5,46.7,31.2,38.1,26.4,80.4,0.5,100,4.17,rain,0,0,37.8,22.3,261.7,1009.3,42.9,9.6,174.7,15.2,8,,2023-06-14 05:31:04,2023-06-14 18:16:06,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS",894.0
1261,"10.801748, 106.663951",2023-06-15,35.0,27.0,30.0,44.9,30.5,36.7,26.0,80.7,0.2,100,8.33,rain,0,0,33.8,20.6,276.3,1008.5,51.1,9.6,260.2,22.5,9,,2023-06-15 05:31:14,2023-06-15 18:16:21,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999,48900099999,VVTS",895.0
1262,"10.801748, 106.663951",2023-06-16,34.0,27.0,29.9,45.3,30.6,36.9,26.1,81.4,1.8,100,4.17,rain,0,0,34.6,25.8,261.8,1007.8,53.2,9.8,242.3,20.8,8,,2023-06-16 05:31:24,2023-06-16 18:16:36,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS",896.0
1263,"10.801748, 106.663951",2023-06-17,32.0,26.0,28.6,44.1,26.0,34.3,26.3,87.9,20.9,100,4.17,rain,0,0,31.7,20.5,235.5,1009.0,77.6,9.9,180.6,15.5,7,,2023-06-17 05:31:35,2023-06-17 18:16:51,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS",897.0
1264,"10.801748, 106.663951",2023-06-18,33.0,25.0,28.1,42.1,25.0,32.5,25.7,87.5,9.1,100,37.5,rain,0,0,35.6,16.6,263.9,1009.5,64.3,9.7,175.6,15.2,6,,2023-06-18 05:31:47,2023-06-18 18:17:05,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS",898.0
1265,"10.801748, 106.663951",2023-06-19,35.0,25.0,30.1,43.3,25.0,35.9,25.5,78.6,0.3,100,4.17,rain,0,0,33.8,18.4,269.4,1008.4,54.6,9.5,267.0,23.1,9,,2023-06-19 05:31:58,2023-06-19 18:17:19,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS",899.0
1266,"10.801748, 106.663951",2023-06-20,36.0,27.0,30.8,46.3,31.2,38.0,25.9,76.9,0.0,0,0.0,,0,0,28.8,25.8,267.1,1008.2,45.3,10.0,278.8,24.0,9,,2023-06-20 05:32:11,2023-06-20 18:17:33,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS",900.0
1267,"10.801748, 106.663951",2023-06-21,35.0,27.0,30.7,44.9,30.6,37.9,25.8,76.7,0.1,100,4.17,rain,0,0,29.5,20.5,268.6,1009.0,60.2,9.7,233.1,20.2,9,,2023-06-21 05:32:23,2023-06-21 18:17:46,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS",901.0
1268,"10.801748, 106.663951",2023-06-22,35.0,23.0,30.3,43.5,23.0,36.4,25.4,77.0,0.4,100,4.17,rain,0,0,57.6,29.4,278.2,1008.8,53.5,9.6,270.2,23.3,9,,2023-06-22 05:32:36,2023-06-22 18:17:59,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS",902.0
1269,"10.801748, 106.663951",2023-06-23,36.0,25.0,29.8,43.3,25.0,34.8,25.1,78.4,19.0,100,4.17,rain,0,0,22.7,18.2,253.3,1007.0,50.5,9.0,273.1,23.7,9,,2023-06-23 05:32:50,2023-06-23 18:18:12,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS",903.0
1270,"10.801748, 106.663951",2023-06-24,34.0,26.0,29.6,42.4,26.0,36.8,26.6,85.0,6.4,100,4.17,rain,0,0,26.3,14.8,245.3,1006.8,64.6,9.6,251.8,21.8,8,,2023-06-24 05:33:03,2023-06-24 18:18:24,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS",904.0
1271,"10.801748, 106.663951",2023-06-25,33.0,25.0,27.6,43.8,25.0,31.7,26.0,91.5,2.4,100,8.33,rain,0,0,23.4,25.9,237.3,1007.3,67.9,9.5,214.9,18.5,8,,2023-06-25 05:33:17,2023-06-25 18:18:35,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS",905.0
1272,"10.801748, 106.663951",2023-06-26,35.0,25.0,28.7,43.5,25.0,33.3,25.5,84.3,4.9,100,4.17,rain,0,0,25.9,22.3,255.7,1007.0,48.6,9.9,239.4,20.6,9,,2023-06-26 05:33:31,2023-06-26 18:18:46,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS",906.0
1273,"10.801748, 106.663951",2023-06-27,34.0,25.0,28.6,43.8,25.0,33.6,26.0,86.7,2.4,100,29.17,rain,0,0,37.1,18.3,278.9,1007.7,52.9,9.1,228.6,19.6,8,,2023-06-27 05:33:46,2023-06-27 18:18:57,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS",907.0
1274,"10.801748, 106.663951",2023-06-28,34.0,26.0,28.3,44.3,26.0,33.4,26.5,90.7,10.5,100,4.17,rain,0,0,26.3,22.3,217.0,1008.7,73.9,9.0,194.1,16.8,7,,2023-06-28 05:34:00,2023-06-28 18:19:07,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS",908.0
1275,"10.801748, 106.663951",2023-06-29,32.0,24.0,28.1,44.1,24.0,33.5,26.4,90.8,10.3,100,4.17,rain,0,0,31.7,18.4,236.2,1008.4,59.5,9.2,191.4,16.6,7,,2023-06-29 05:34:15,2023-06-29 18:19:16,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS",909.0
1276,"10.801748, 106.663951",2023-06-30,35.0,25.0,28.7,46.7,25.0,34.2,26.6,90.0,1.3,100,4.17,rain,0,0,37.4,40.4,225.2,1008.1,74.0,8.5,231.3,20.1,8,,2023-06-30 05:34:30,2023-06-30 18:19:25,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS",910.0
1277,"10.801748, 106.663951",2023-07-01,32.0,25.0,27.5,42.3,25.0,30.6,25.9,92.1,9.6,100,4.17,rain,0,0,42.5,22.3,229.5,1008.9,74.4,7.8,158.3,13.9,6,,2023-07-01 05:34:46,2023-07-01 18:19:33,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS",911.0
1278,"10.801748, 106.663951",2023-07-02,31.0,25.0,26.5,42.4,25.0,28.9,25.7,95.1,11.5,100,4.17,rain,0,0,42.5,20.5,196.6,1009.8,81.5,9.1,94.1,8.2,4,,2023-07-02 05:35:01,2023-07-02 18:19:41,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS",912.0
1279,"10.801748, 106.663951",2023-07-03,33.0,25.0,28.3,42.3,25.0,33.0,25.9,87.9,9.9,100,4.17,rain,0,0,30.6,14.8,274.4,1009.8,62.7,9.1,218.4,18.8,8,,2023-07-03 05:35:16,2023-07-03 18:19:48,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS",913.0
1280,"10.801748, 106.663951",2023-07-04,34.0,24.0,29.3,43.5,24.0,34.0,25.1,79.8,9.0,100,4.17,rain,0,0,30.2,14.7,337.1,1009.2,42.6,9.9,214.1,18.3,8,,2023-07-04 05:35:32,2023-07-04 18:19:54,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS",914.0
1281,"10.801748, 106.663951",2023-07-05,34.0,25.0,28.6,43.5,25.0,33.0,25.8,86.4,4.5,100,4.17,rain,0,0,27.7,18.4,345.6,1008.4,51.6,9.2,259.5,22.4,9,,2023-07-05 05:35:47,2023-07-05 18:20:00,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS",915.0
1282,"10.801748, 106.663951",2023-07-06,34.0,25.0,28.2,43.5,25.0,32.7,25.9,88.5,0.1,100,4.17,rain,0,0,20.5,16.6,250.2,1009.3,52.9,8.8,240.1,20.7,9,,2023-07-06 05:36:03,2023-07-06 18:20:05,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS",916.0
1283,"10.801748, 106.663951",2023-07-07,35.0,26.0,29.8,43.5,26.0,35.6,26.0,81.9,0.9,100,29.17,rain,0,0,23.0,18.4,158.8,1009.3,53.4,8.9,242.6,20.9,8,,2023-07-07 05:36:18,2023-07-07 18:20:09,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS",917.0
1284,"10.801748, 106.663951",2023-07-08,31.0,26.0,28.8,40.6,26.0,36.0,26.9,89.9,4.9,100,41.67,rain,0,0,25.2,14.8,164.4,1009.6,65.3,9.1,244.5,21.2,8,,2023-07-08 05:36:34,2023-07-08 18:20:12,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999,48900099999,VVTS",918.0
1285,"10.801748, 106.663951",2023-07-09,32.0,26.0,27.5,42.3,26.0,31.4,26.2,93.1,0.1,100,4.17,rain,0,0,29.2,13.0,225.5,1009.8,58.7,10.0,193.7,16.7,7,,2023-07-09 05:36:49,2023-07-09 18:20:15,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS",919.0
1286,"10.801748, 106.663951",2023-07-10,33.0,25.0,29.2,42.1,25.0,34.7,25.8,83.5,1.0,100,25.0,rain,0,0,21.6,14.8,220.2,1009.1,56.3,8.4,245.2,21.1,8,,2023-07-10 05:37:05,2023-07-10 18:20:17,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS",920.0
1287,"10.801748, 106.663951",2023-07-11,34.0,26.0,30.0,43.5,26.0,36.6,26.3,81.6,2.8,100,8.33,rain,0,0,27.7,18.4,264.8,1009.0,52.6,9.5,263.0,22.8,9,,2023-07-11 05:37:20,2023-07-11 18:20:18,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS",921.0
1288,"10.801748, 106.663951",2023-07-12,34.0,27.0,30.0,43.8,31.8,37.6,26.5,82.9,0.8,100,12.5,rain,0,0,29.2,14.7,288.5,1008.9,56.3,9.3,242.4,20.9,8,,2023-07-12 05:37:36,2023-07-12 18:20:19,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS",922.0
1289,"10.801748, 106.663951",2023-07-13,34.0,23.0,29.3,47.3,23.0,36.8,26.6,86.7,0.6,100,4.17,rain,0,0,29.2,22.3,274.5,1008.3,59.2,9.2,224.7,19.3,8,,2023-07-13 05:37:51,2023-07-13 18:20:18,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS",923.0
1290,"10.801748, 106.663951",2023-07-14,33.0,25.0,28.1,42.3,25.0,32.4,25.8,88.4,19.1,100,4.17,rain,0,0,35.3,25.9,279.1,1008.0,67.9,8.8,209.7,18.1,8,,2023-07-14 05:38:06,2023-07-14 18:20:17,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS",924.0
1291,"10.801748, 106.663951",2023-07-15,33.0,25.0,29.0,43.8,25.0,35.1,26.4,86.7,5.6,100,4.17,rain,0,0,41.0,22.3,268.7,1006.7,58.3,8.9,180.1,15.6,7,,2023-07-15 05:38:20,2023-07-15 18:20:15,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS",925.0
1292,"10.801748, 106.663951",2023-07-16,33.0,24.0,27.8,43.8,24.0,32.6,26.4,93.1,13.1,100,4.17,rain,0,0,47.9,25.9,253.2,1005.0,61.3,8.5,192.8,16.7,7,,2023-07-16 05:38:35,2023-07-16 18:20:13,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS",926.0
1293,"10.801748, 106.663951",2023-07-17,31.0,26.0,27.3,40.6,26.0,29.9,25.8,91.9,19.4,100,4.17,rain,0,0,61.2,31.7,255.4,1004.6,80.8,9.3,154.5,13.2,8,,2023-07-17 05:38:50,2023-07-17 18:20:09,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS",927.0
1294,"10.801748, 106.663951",2023-07-18,32.0,26.0,27.9,42.3,26.0,32.4,26.0,90.0,2.5,100,4.17,rain,0,0,53.3,37.1,250.8,1005.6,82.4,9.4,186.1,15.9,9,,2023-07-18 05:39:04,2023-07-18 18:20:05,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS",928.0
1295,"10.801748, 106.663951",2023-07-19,33.0,26.0,28.0,42.1,26.0,31.6,25.9,89.1,3.0,100,4.17,rain,0,0,42.8,27.6,265.4,1005.6,82.4,9.7,156.0,13.5,7,,2023-07-19 05:39:18,2023-07-19 18:19:59,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS",929.0
1296,"10.801748, 106.663951",2023-07-20,30.0,25.0,26.5,37.4,25.0,28.3,25.4,94.2,7.7,100,4.17,rain,0,0,38.2,24.1,270.8,1006.2,82.2,9.1,107.9,9.4,4,,2023-07-20 05:39:31,2023-07-20 18:19:53,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS",930.0
1297,"10.801748, 106.663951",2023-07-21,29.0,24.0,26.3,36.8,24.0,28.7,25.5,95.3,21.3,100,4.17,rain,0,0,26.3,20.4,249.2,1007.8,84.5,8.9,115.4,9.9,6,,2023-07-21 05:39:45,2023-07-21 18:19:46,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS",931.0
1298,"10.801748, 106.663951",2023-07-22,31.0,25.0,27.4,40.6,25.0,30.6,25.9,91.7,7.7,100,4.17,rain,0,0,28.8,16.6,232.3,1009.4,66.7,9.0,135.0,11.7,5,,2023-07-22 05:39:58,2023-07-22 18:19:39,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS",932.0
1299,"10.801748, 106.663951",2023-07-23,30.0,25.0,27.2,38.8,25.0,30.2,25.6,91.5,8.5,100,4.17,rain,0,0,36.0,20.5,228.5,1009.4,72.7,9.3,162.5,14.1,6,,2023-07-23 05:40:11,2023-07-23 18:19:30,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS",933.0
1300,"10.801748, 106.663951",2023-07-24,30.0,25.0,27.0,40.4,25.0,30.0,26.0,94.9,24.3,100,4.17,rain,0,0,44.3,38.9,241.6,1008.1,67.9,9.5,160.7,14.1,7,,2023-07-24 05:40:23,2023-07-24 18:19:21,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS",934.0
1301,"10.801748, 106.663951",2023-07-25,33.0,25.0,27.7,42.1,25.0,30.9,25.9,91.1,15.3,100,4.17,rain,0,0,55.4,27.5,247.2,1008.3,66.0,8.9,198.7,17.1,8,,2023-07-25 05:40:36,2023-07-25 18:19:10,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS",935.0
